x,y,z
453826.2682985983,6072007.265802174,0.52
453826.26820943755,6072006.265673455,0.52
453826.43479595525,6072005.334641647,0.52
453826.4347067945,6072004.334512928,0.52
453826.43461763376,6072003.3343842095,0.52
453826.43482072564,6072002.334376646,0.52
453826.6011149907,6072001.403223682,0.52
453826.60102582996,6072000.403094963,0.52
453826.6009366692,6071999.402966245,0.52
453826.60084750847,6071998.402837526,0.52
453826.6007583477,6071997.402708807,0.52
453826.600669187,6071996.402580089,0.52
453826.6005800263,6071995.40245137,0.52
453826.6004908655,6071994.402322652,0.52
453826.6004017047,6071993.402193933,0.52
453826.60031254403,6071992.402065215,0.52
453826.6002233833,6071991.401936496,0.52
453826.60013422254,6071990.401807777,0.52
453826.6000450618,6071989.401679059,0.52
453826.5999559011,6071988.40155034,0.52
453826.4332033706,6071987.470392871,0.52
453826.43311420985,6071986.470264152,0.52
453826.43302504916,6071985.470135433,0.52
453826.4329358884,6071984.470006715,0.52
453826.2661833579,6071983.538849245,0.52
453826.26609419717,6071982.538720527,0.52
453826.2660050365,6071981.538591808,0.52
453826.099252506,6071980.607434338,0.52
453826.09916334524,6071979.60730562,0.52
453826.09907418455,6071978.607176901,0.52
453825.93232165405,6071977.676019432,0.52
453825.9322324933,6071976.675890713,0.52
453825.93214333255,6071975.675761994,0.52
453825.76539080206,6071974.744604525,0.52
453825.7653016413,6071973.744475806,0.52
453825.5985491109,6071972.813318336,0.52
453825.5984599501,6071971.813189618,0.52
453825.43170741963,6071970.882032149,0.52
453825.4316182589,6071969.88190343,0.52
453825.26486572844,6071968.950745961,0.52
453825.09811319795,6071968.019588491,0.52
453824.9313606675,6071967.088431022,0.52
453824.8784428212,6071966.110164698,0.52
453824.76451897627,6071965.157144834,0.52
453824.59776644583,6071964.225987365,0.52
453824.5976772851,6071963.2258586455,0.52
453824.4309247546,6071962.294701176,0.52
453824.26417222415,6071961.363543707,0.52
453824.09741969366,6071960.432386237,0.52
453824.0973305329,6071959.432257518,0.52
453823.9305780025,6071958.501100049,0.52
453823.9304888417,6071957.50097133,0.52
453823.7637363113,6071956.569813861,0.52
453823.6994515945,6071955.596251554,0.52
453823.59689462,6071954.638527673,0.52
453823.43014208955,6071953.707370204,0.52
453823.4300529288,6071952.707241485,0.52
453823.42996376805,6071951.707112767,0.52
453823.2632112376,6071950.775955297,0.52
453823.26312207687,6071949.775826578,0.52
453823.2630329161,6071948.77569786,0.52
453823.26294375537,6071947.775569141,0.52
453823.2628545947,6071946.775440422,0.52
453823.26276543393,6071945.775311704,0.52
453823.2626762732,6071944.775182985,0.52
453823.0959237427,6071943.844025516,0.52
453823.095834582,6071942.843896797,0.52
453823.09574542125,6071941.843768078,0.52
453823.0956562605,6071940.84363936,0.52
453823.09556709975,6071939.843510641,0.52
453823.09547793906,6071938.843381923,0.52
453822.92872540856,6071937.912224453,0.52
453822.9286362478,6071936.912095735,0.52
453822.92854708707,6071935.911967016,0.52
453822.9284579263,6071934.911838297,0.52
453822.92836876557,6071933.911709579,0.52
453822.7616162351,6071932.980552109,0.52
453822.7615270744,6071931.980423391,0.52
453822.76143791364,6071930.980294672,0.52
453822.7613487529,6071929.980165953,0.52
453822.76125959214,6071928.980037235,0.52
453822.76117043145,6071927.979908516,0.52
453822.7610812707,6071926.979779798,0.52
453822.76099210995,6071925.979651079,0.52
453822.7609029492,6071924.9795223605,0.52
453822.7608137885,6071923.979393641,0.52
453822.76072462776,6071922.979264922,0.52
453822.760635467,6071921.979136204,0.52
453822.76054630626,6071920.979007485,0.52
453822.76814829203,6071919.982067201,0.52
453822.9270436632,6071919.047846958,0.52
453822.9269545025,6071918.04771824,0.52
453823.0935410201,6071917.116686431,0.52
453823.0934518594,6071916.116557713,0.52
453823.2600383771,6071915.185525904,0.52
453823.2599492163,6071914.185397185,0.52
453823.426535734,6071913.254365377,0.52
453823.4264465732,6071912.254236658,0.52
453823.59303309093,6071911.32320485,0.52
453823.5929439302,6071910.323076131,0.52
453823.7595304479,6071909.392044323,0.52
453823.75944128714,6071908.391915604,0.52
453823.9260278048,6071907.460883795,0.52
453823.92593864404,6071906.460755077,0.52
453824.0925251617,6071905.529723268,0.52
453824.092436001,6071904.52959455,0.52
453824.2590225187,6071903.598562741,0.52
453824.4186079265,6071902.664628559,0.52
453824.4255198756,6071901.667402213,0.52
453824.59210639325,6071900.736370405,0.52
453824.75869291095,6071899.805338597,0.52
453824.89022533275,6071898.859774796,0.52
453824.92519026785,6071897.87417807,0.52
453825.0917767855,6071896.943146261,0.52
453825.2583633032,6071896.012114452,0.52
453825.36184273986,6071895.054921033,0.52
453825.4248606601,6071894.080953926,0.52
453825.5914471778,6071893.149922118,0.52
453825.75803369546,6071892.218890308,0.52
453825.8334601462,6071891.250067269,0.52
453825.9245310524,6071890.287729781,0.52
453826.0911175701,6071889.356697973,0.52
453826.25770408777,6071888.425666165,0.52
453826.4230322272,6071887.494112683,0.52
453826.42420144466,6071886.494505637,0.52
453826.59078796237,6071885.563473828,0.52
453826.75737448,6071884.63244202,0.52
453826.8946496343,6071883.68925892,0.52
453826.9238718369,6071882.701281493,0.52
453827.0904583546,6071881.770249684,0.52
453827.25704487227,6071880.839217875,0.52
453827.36626704084,6071879.8844051575,0.52
453827.4235422293,6071878.908057348,0.52
453827.59012874693,6071877.97702554,0.52
453827.5900395862,6071876.9768968215,0.52
453827.58995042543,6071875.9767681025,0.52
453827.7565369431,6071875.045736294,0.52
453827.75644778233,6071874.045607575,0.52
453827.75635862164,6071873.045478856,0.52
453827.58960609115,6071872.114321387,0.52
453827.5895169304,6071871.114192668,0.52
453827.58942776965,6071870.11406395,0.52
453827.58933860896,6071869.113935231,0.52
453827.42258607846,6071868.182777762,0.52
453827.4224969177,6071867.182649043,0.52
453827.2557443873,6071866.251491575,0.52
453827.0889918568,6071865.320334105,0.52
453827.0851757886,6071864.321747714,0.52
453826.9221501656,6071863.389047916,0.52
453826.7553976351,6071862.457890447,0.52
453826.7553084744,6071861.457761728,0.52
453826.7552193136,6071860.45763301,0.52
453826.5884667831,6071859.52647554,0.52
453826.58837762236,6071858.526346821,0.52
453826.59304548905,6071857.662322728,0.52
453826.4215482399,6071856.733128793,0.52
453826.2547957094,6071855.801971323,0.52
453826.2547065487,6071854.801842605,0.52
453826.0879540182,6071853.870685135,0.52
453826.08786485746,6071852.870556416,0.52
453825.92111232696,6071851.939398947,0.52
453825.75435979647,6071851.008241477,0.52
453825.58760726603,6071850.077084008,0.52
453825.5320685261,6071849.099902304,0.52
453825.4207655748,6071848.14579782,0.52
453825.25401304435,6071847.214640351,0.52
453825.08726051386,6071846.283482881,0.52
453824.94276481465,6071845.343114741,0.52
453824.9204188227,6071844.352196693,0.52
453824.7536662922,6071843.421039224,0.52
453824.58691376174,6071842.489881754,0.52
453824.42016123125,6071841.558724285,0.52
453824.25340870075,6071840.627566815,0.52
453824.25331954006,6071839.627438096,0.52
453824.08656700957,6071838.6962806275,0.52
453823.91981447913,6071837.765123158,0.52
453823.75306194864,6071836.833965688,0.52
453823.58630941814,6071835.902808219,0.52
453823.4195568877,6071834.971650749,0.52
453823.1748536802,6071834.072752052,0.52
453823.0569673513,6071833.121372005,0.52
453822.9192992963,6071832.178178342,0.52
453822.5858833961,6071831.315992122,0.52
453822.3500331796,6071830.41342974,0.52
453822.08571496536,6071829.522648432,0.52
453821.8585425519,6071828.754568119,0.52
453821.5855588434,6071827.867372901,0.52
453821.387253104,6071826.949273275,0.52
453821.0853904127,6071826.074029212,0.52
453820.7982052612,6071825.192711058,0.52
453820.6079211989,6071824.290095688,0.52
453820.53043517965,6071823.534007515,0.52
453820.1686271249,6071822.728902612,0.52
453819.91832563817,6071821.832320682,0.52
453819.75158541644,6071821.039231372,0.52
453819.42129059415,6071820.313826791,0.52
453819.1654446902,6071819.557612592,0.52
453819.04444597714,6071818.850309506,0.52
453818.7513100984,6071818.142884789,0.52
453814.9173460065,6071811.803324483,0.25
453815.2079866692,6071812.513241029,0.25
453815.5517795915,6071813.272010964,0.25
453815.81011718686,6071814.030720517,0.25
453815.95069638744,6071814.838162696,0.25
453816.3065911974,6071815.6945728455,0.25
453816.5844550111,6071816.445201753,0.25
453816.9178712257,6071817.310914348,0.25
453817.15896001837,6071818.214835324,0.25
453817.4180402851,6071819.111310787,0.25
453817.7514564997,6071819.977023381,0.25
453817.91820934456,6071820.911707224,0.25
453818.11150568025,6071821.8354064245,0.25
453818.418378404,6071822.712103663,0.25
453818.5851312488,6071823.646787507,0.25
453818.8259149269,6071824.550834751,0.25
453819.08530030824,6071825.447183946,0.25
453819.3021877579,6071826.361120301,0.25
453819.5854693677,6071827.247580385,0.25
453819.9188855823,6071828.113292979,0.25
453820.1343553994,6071829.027816001,0.25
453820.4190546417,6071829.913689418,0.25
453820.5858074865,6071830.848373261,0.25
453820.75256033137,6071831.783057105,0.25
453820.9193131762,6071832.717740949,0.25
453821.08952068695,6071833.650995129,0.25
453821.25281886593,6071834.587108636,0.25
453821.41957171075,6071835.52179248,0.25
453821.5863245556,6071836.456476324,0.25
453821.75307740044,6071837.391160168,0.25
453821.9198302453,6071838.325844012,0.25
453822.08658309013,6071839.260527856,0.25
453822.08667256526,6071840.2641829485,0.25
453822.25342541013,6071841.198866793,0.25
453822.40843966324,6071842.138408485,0.25
453822.4202677301,6071843.137205729,0.25
453822.58702057495,6071844.071889574,0.25
453822.7537734197,6071845.006573417,0.25
453822.75386289484,6071846.01022851,0.25
453822.9206157397,6071846.944912354,0.25
453823.0873685845,6071847.879596198,0.25
453823.2510858087,6071848.81553629,0.25
453823.25421090453,6071849.817935135,0.25
453823.42096374935,6071850.752618979,0.25
453823.4210532245,6071851.7562740715,0.25
453823.49708110216,6071852.728503144,0.25
453823.5878955444,6071853.694613009,0.25
453823.7546483893,6071854.629296853,0.25
453823.9214012341,6071855.563980697,0.25
453823.92149070924,6071856.5676357895,0.25
453824.0882435541,6071857.502319633,0.25
453824.10159083206,6071858.500488175,0.25
453824.3397272476,6071859.40563095,0.25
453824.480306448,6071860.213073129,0.25
453824.5885669464,6071861.03388994,0.25
453824.75531979126,6071861.9685737835,0.25
453824.9220603274,6071862.765189468,0.25
453825.08881317225,6071863.699873311,0.25
453825.2555660171,6071864.634557156,0.25
453825.42231886194,6071865.569240999,0.25
453825.42240833706,6071866.572896093,0.25
453825.4224978122,6071867.576551186,0.25
453825.589250657,6071868.511235029,0.25
453825.58934013214,6071869.514890123,0.25
453825.58942960727,6071870.518545216,0.25
453825.5895190824,6071871.522200309,0.25
453825.58960855746,6071872.525855402,0.25
453825.5896980326,6071873.529510495,0.25
453825.5897875077,6071874.533165588,0.25
453825.5898769828,6071875.536820681,0.25
453825.55480640597,6071876.525899856,0.25
453825.4233802546,6071877.4750339575,0.25
453825.4234697297,6071878.47868905,0.25
453825.2568835264,6071879.413247233,0.25
453825.2569730015,6071880.416902326,0.25
453825.09038679826,6071881.351460509,0.25
453825.0683183519,6071882.345929835,0.25
453824.92389007006,6071883.289673785,0.25
453824.7573038668,6071884.224231968,0.25
453824.59071766346,6071885.158790152,0.25
453824.59080713853,6071886.162445244,0.25
453824.42422093527,6071887.097003427,0.25
453824.25763473194,6071888.03156161,0.25
453824.25772420707,6071889.035216703,0.25
453824.0911380038,6071889.969774886,0.25
453823.9245518005,6071890.904333069,0.25
453823.7579655972,6071891.838891252,0.25
453823.74392311345,6071892.8366878135,0.25
453823.591468869,6071893.777104529,0.25
453823.42488266574,6071894.711662712,0.25
453823.2582964624,6071895.6462208945,0.25
453823.2583859375,6071896.649875987,0.25
453823.0917997342,6071897.58443417,0.25
453822.9252135309,6071898.518992353,0.25
453822.78317146935,6071899.463725532,0.25
453822.75871680275,6071900.457205629,0.25
453822.5921305994,6071901.391763812,0.25
453822.42554439616,6071902.326321995,0.25
453822.3015732005,6071903.2785466155,0.25
453822.25904766796,6071904.264535272,0.25
453822.0924614647,6071905.1990934545,0.25
453821.9403744992,6071906.139662428,0.25
453821.9259647365,6071907.13730673,0.25
453821.81753003923,6071908.095972146,0.25
453821.7594680083,6071909.075520006,0.25
453821.7595574834,6071910.0791751,0.25
453821.5929712801,6071911.013733282,0.25
453821.5930607552,6071912.0173883755,0.25
453821.59315023036,6071913.021043468,0.25
453821.4265640271,6071913.955601651,0.25
453821.42665350216,6071914.959256744,0.25
453821.4267429773,6071915.962911838,0.25
453821.42683245236,6071916.9665669305,0.25
453821.4269219275,6071917.970222023,0.25
453821.2603357242,6071918.904780206,0.25
453821.2604251993,6071919.908435299,0.25
453821.2605146744,6071920.912090393,0.25
453821.26060414955,6071921.915745486,0.25
453821.2606936247,6071922.919400578,0.25
453821.26078309974,6071923.923055672,0.25
453821.2608725749,6071924.926710765,0.25
453821.26096205,6071925.930365858,0.25
453821.2610515251,6071926.93402095,0.25
453821.2611410002,6071927.937676044,0.25
453821.2612304753,6071928.941331137,0.25
453821.2613199504,6071929.94498623,0.25
453821.2614094255,6071930.9486413235,0.25
453821.2614989006,6071931.952296416,0.25
453821.2615883757,6071932.955951509,0.25
453821.4283412206,6071933.8906353535,0.25
453821.4284306957,6071934.894290446,0.25
453821.4285201708,6071935.897945539,0.25
453821.4286096459,6071936.901600632,0.25
453821.42869912105,6071937.905255726,0.25
453821.59545196587,6071938.839939569,0.25
453821.595541441,6071939.843594662,0.25
453821.7622942859,6071940.778278506,0.25
453821.762383761,6071941.781933599,0.25
453821.7624732361,6071942.785588692,0.25
453821.92922608095,6071943.720272536,0.25
453821.9293155561,6071944.723927629,0.25
453821.92940503114,6071945.727582722,0.25
453822.096157876,6071946.662266566,0.25
453822.09624735115,6071947.665921659,0.25
453822.10484878736,6071948.6660541985,0.25
453822.26308967103,6071949.604260596,0.25
453822.4298425159,6071950.53894444,0.25
453822.429931991,6071951.542599533,0.25
453822.59668483585,6071952.477283377,0.25
453822.596774311,6071953.48093847,0.25
453822.7635271558,6071954.4156223135,0.25
453822.7636166309,6071955.419277407,0.25
453822.9303694758,6071956.353961251,0.25
453823.0971223206,6071957.288645095,0.25
453823.09721179574,6071958.292300188,0.25
453823.2639646406,6071959.2269840315,0.25
453823.2640541157,6071960.230639125,0.25
453823.43080696056,6071961.165322969,0.25
453823.4308964357,6071962.1689780615,0.25
453823.43098591076,6071963.172633155,0.25
453823.59773875563,6071964.107316999,0.25
453823.6802415615,6071965.076866515,0.25
453823.7645810756,6071966.045655936,0.25
453823.8032392086,6071967.033349942,0.25
453823.9314233956,6071967.983994872,0.25
453823.9315128706,6071968.987649966,0.25
453823.9316023457,6071969.991305059,0.25
453824.0983551906,6071970.925988902,0.25
453824.0984446657,6071971.929643995,0.25
453824.26519751054,6071972.86432784,0.25
453824.2926101694,6071973.856675624,0.25
453824.4320398305,6071974.802666777,0.25
453824.4321293056,6071975.80632187,0.25
453824.43221878074,6071976.809976962,0.25
453824.5989716256,6071977.744660806,0.25
453824.5990611007,6071978.748315899,0.25
453824.5991505758,6071979.751970992,0.25
453824.59924005094,6071980.755626085,0.25
453824.59932952607,6071981.759281178,0.25
453824.59941900114,6071982.762936272,0.25
453824.59950847627,6071983.7665913645,0.25
453824.5995979514,6071984.770246457,0.25
453824.5996874265,6071985.77390155,0.25
453824.5997769016,6071986.777556644,0.25
453824.5998663767,6071987.781211737,0.25
453824.59995585185,6071988.784866829,0.25
453824.6000453269,6071989.788521923,0.25
453824.60013480205,6071990.792177016,0.25
453824.6002242771,6071991.795832109,0.25
453824.60031375225,6071992.7994872015,0.25
453824.6004032274,6071993.803142295,0.25
